Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSGALG00000013822,ENSGALT00000093185,54077243,54114208
ENSGALG00000013818,ENSGALT00000022425,54059667,54061125
ENSGALG00000016720,ENSGALT00000036677,109994342,110060826
ENSGALG00000016720,ENSGALT00000048379,109994342,110060826
ENSGALG00000016720,ENSGALT00000026983,109994342,110060826
ENSGALG00000015283,ENSGALT00000099632,67051451,67074362
ENSGALG00000015283,ENSGALT00000024666,67051451,67074362
ENSGALG00000016481,ENSGALT00000026590,101578290,101621518
ENSGALG00000016481,ENSGALT00000062855,101578290,101621518
ENSGALG00000016481,ENSGALT00000047806,101578290,101621518
ENSGALG00000013813,ENSGALT00000022419,53139542,53155861
ENSGALG00000051739,ENSGALT00000092281,101576576,101576734
ENSGALG00000016719,ENSGALT00000026982,109933981,109966590
ENSGALG00000016719,ENSGALT00000079677,109933981,109966590
ENSGALG00000013810,ENSGALT00000083178,53100608,53131288
ENSGALG00000016480,ENSGALT00000026589,101546272,101566050
ENSGALG00000009576,ENSGALT00000087173,18892413,18922845
ENSGALG00000009576,ENSGALT00000070108,18892413,18922845
ENSGALG00000009576,ENSGALT00000038566,18892413,18922845
ENSGALG00000039320,ENSGALT00000108161,109877939,109899864
ENSGALG00000039320,ENSGALT00000076259,109877939,109899864
ENSGALG00000019932,ENSGALT00000097671,66959618,67045327
ENSGALG00000019932,ENSGALT00000101832,66959618,67045327
ENSGALG00000019932,ENSGALT00000108131,66959618,67045327
ENSGALG00000019932,ENSGALT00000024659,66959618,67045327
ENSGALG00000019932,ENSGALT00000031707,66959618,67045327
ENSGALG00000033033,ENSGALT00000061177,109861619,109874229
ENSGALG00000010334,ENSGALT00000029739,109851221,109852186
ENSGALG00000053468,ENSGALT00000099454,109845838,109849863
ENSGALG00000053468,ENSGALT00000102711,109845838,109849863
ENSGALG00000040238,ENSGALT00000060697,109841102,109841659
ENSGALG00000053917,ENSGALT00000107310,66946468,66958016
ENSGALG00000053917,ENSGALT00000105344,66946468,66958016
ENSGALG00000013803,ENSGALT00000037506,52959497,53067360
ENSGALG00000013803,ENSGALT00000022408,52959497,53067360
ENSGALG00000013803,ENSGALT00000089812,52959497,53067360
ENSGALG00000015237,ENSGALT00000024587,66931886,66940954
ENSGALG00000016479,ENSGALT00000026588,101413017,101426470
ENSGALG00000015231,ENSGALT00000091155,66916714,66925265
ENSGALG00000015231,ENSGALT00000024580,66916714,66925265
ENSGALG00000016713,ENSGALT00000026970,109831301,109844348
ENSGALG00000053383,ENSGALT00000094200,66908757,66916627
ENSGALG00000044279,ENSGALT00000084070,109820943,109830241
ENSGALG00000015224,ENSGALT00000024568,66860920,66900003
ENSGALG00000048713,ENSGALT00000093453,109810522,109811040
ENSGALG00000009566,ENSGALT00000096327,18886888,18911956
ENSGALG00000009566,ENSGALT00000015581,18886888,18911956
ENSGALG00000009566,ENSGALT00000089666,18886888,18911956
ENSGALG00000013795,ENSGALT00000022399,52794638,52866174
ENSGALG00000013795,ENSGALT00000106963,52794638,52866174
ENSGALG00000016710,ENSGALT00000105579,109796312,109817660
ENSGALG00000016710,ENSGALT00000026967,109796312,109817660
ENSGALG00000016710,ENSGALT00000083677,109796312,109817660
ENSGALG00000016710,ENSGALT00000070204,109796312,109817660
ENSGALG00000016709,ENSGALT00000026965,109712120,109777458
ENSGALG00000015070,ENSGALT00000024312,66793642,66860116
ENSGALG00000015070,ENSGALT00000043842,66793642,66860116
ENSGALG00000015070,ENSGALT00000101686,66793642,66860116
ENSGALG00000009503,ENSGALT00000015469,18846742,18887139
ENSGALG00000048404,ENSGALT00000104723,66780983,66781040
ENSGALG00000015068,ENSGALT00000024310,66764729,66766028
ENSGALG00000015066,ENSGALT00000024308,66714941,66745219
ENSGALG00000016708,ENSGALT00000084786,109694867,109702468
ENSGALG00000016708,ENSGALT00000076315,109694867,109702468
ENSGALG00000016708,ENSGALT00000036689,109694867,109702468
ENSGALG00000016708,ENSGALT00000084570,109694867,109702468
ENSGALG00000016707,ENSGALT00000074335,109626433,109689182
ENSGALG00000016707,ENSGALT00000031528,109626433,109689182
ENSGALG00000015061,ENSGALT00000024299,66629521,66666402
ENSGALG00000028054,ENSGALT00000045699,109577865,109578052
ENSGALG00000041120,ENSGALT00000076010,66578513,66621450
ENSGALG00000009483,ENSGALT00000099162,18746271,18800385
ENSGALG00000009483,ENSGALT00000106197,18746271,18800385
ENSGALG00000009483,ENSGALT00000097222,18746271,18800385
ENSGALG00000009483,ENSGALT00000054272,18746271,18800385
ENSGALG00000009483,ENSGALT00000015441,18746271,18800385
ENSGALG00000040276,ENSGALT00000077870,109295891,109443058
ENSGALG00000015057,ENSGALT00000024288,66560138,66566914
ENSGALG00000034303,ENSGALT00000070936,18739694,18743264
ENSGALG00000009457,ENSGALT00000015390,18734608,18735012
ENSGALG00000009453,ENSGALT00000015385,18723065,18732704
ENSGALG00000015055,ENSGALT00000083051,66523052,66554168
ENSGALG00000015055,ENSGALT00000024279,66523052,66554168
ENSGALG00000037257,ENSGALT00000062339,18695571,18698897
ENSGALG00000013780,ENSGALT00000022379,52596322,52717340
ENSGALG00000009450,ENSGALT00000015381,18423363,18445768
ENSGALG00000045729,ENSGALT00000090212,18172150,18187318
ENSGALG00000016705,ENSGALT00000026959,109064071,109337621
ENSGALG00000016705,ENSGALT00000090934,109064071,109337621
ENSGALG00000016705,ENSGALT00000104921,109064071,109337621
ENSGALG00000016705,ENSGALT00000051356,109064071,109337621
ENSGALG00000009441,ENSGALT00000015371,18158312,18168470
ENSGALG00000041034,ENSGALT00000089314,18129346,18155431
ENSGALG00000015051,ENSGALT00000024270,66377571,66490935
ENSGALG00000015051,ENSGALT00000049108,66377571,66490935
ENSGALG00000015051,ENSGALT00000048053,66377571,66490935
ENSGALG00000015051,ENSGALT00000051259,66377571,66490935
ENSGALG00000016704,ENSGALT00000097990,108846159,108884707
ENSGALG00000016704,ENSGALT00000036694,108846159,108884707
ENSGALG00000019976,ENSGALT00000031785,52558946,52569466
ENSGALG00000016478,ENSGALT00000036867,101394465,101409742
ENSGALG00000016699,ENSGALT00000031534,108821405,108825651
ENSGALG00000009426,ENSGALT00000106491,18103016,18128618
ENSGALG00000009426,ENSGALT00000038630,18103016,18128618
ENSGALG00000039575,ENSGALT00000079945,66336846,66352648
ENSGALG00000016697,ENSGALT00000026946,108799743,108819150
ENSGALG00000015044,ENSGALT00000024260,66312756,66318181
ENSGALG00000016692,ENSGALT00000036701,108792603,108799691
ENSGALG00000037087,ENSGALT00000064705,66300751,66313307
ENSGALG00000046639,ENSGALT00000083539,108783014,108792150
ENSGALG00000013777,ENSGALT00000022374,52540656,52558882
ENSGALG00000015040,ENSGALT00000106310,66217809,66280609
ENSGALG00000015040,ENSGALT00000024256,66217809,66280609
ENSGALG00000049668,ENSGALT00000090746,66205998,66212328
ENSGALG00000016690,ENSGALT00000026937,108774929,108782996
ENSGALG00000016690,ENSGALT00000026936,108774929,108782996
ENSGALG00000016684,ENSGALT00000026922,108759943,108772090
ENSGALG00000015033,ENSGALT00000024245,66086797,66200963
ENSGALG00000015033,ENSGALT00000057473,66086797,66200963
ENSGALG00000053699,ENSGALT00000101840,108738166,108745570
ENSGALG00000009413,ENSGALT00000015332,18081222,18103577
ENSGALG00000009413,ENSGALT00000100873,18081222,18103577
ENSGALG00000009413,ENSGALT00000097561,18081222,18103577
ENSGALG00000034474,ENSGALT00000101305,108694660,108706327
ENSGALG00000034474,ENSGALT00000051700,108694660,108706327
ENSGALG00000013773,ENSGALT00000022368,52529964,52540546
ENSGALG00000015026,ENSGALT00000024233,66029757,66056035
ENSGALG00000054469,ENSGALT00000097552,17987120,18072995
ENSGALG00000054469,ENSGALT00000095688,17987120,18072995
ENSGALG00000054469,ENSGALT00000101847,17987120,18072995
ENSGALG00000009392,ENSGALT00000015302,17958137,17960722
ENSGALG00000015022,ENSGALT00000024226,65946996,66021357
ENSGALG00000015022,ENSGALT00000095078,65946996,66021357
ENSGALG00000015022,ENSGALT00000091376,65946996,66021357
ENSGALG00000015022,ENSGALT00000108366,65946996,66021357
ENSGALG00000015022,ENSGALT00000098070,65946996,66021357
ENSGALG00000019842,ENSGALT00000070460,108267469,108317357
ENSGALG00000019842,ENSGALT00000031535,108267469,108317357
ENSGALG00000053279,ENSGALT00000099957,65832266,65837554
ENSGALG00000019934,ENSGALT00000031711,65828649,65829955
ENSGALG00000009388,ENSGALT00000098129,17861903,17932443
ENSGALG00000009388,ENSGALT00000015298,17861903,17932443
ENSGALG00000009388,ENSGALT00000093909,17861903,17932443
ENSGALG00000016680,ENSGALT00000026916,108221189,108246601
ENSGALG00000030968,ENSGALT00000061762,65815585,65823074
ENSGALG00000047589,ENSGALT00000090490,108216114,108221322
ENSGALG00000027879,ENSGALT00000042697,107856550,107856700
ENSGALG00000050753,ENSGALT00000106498,107808978,107835879
ENSGALG00000009382,ENSGALT00000015288,17803816,17833090
ENSGALG00000050553,ENSGALT00000098120,107765977,107773717
ENSGALG00000015017,ENSGALT00000024218,65815544,65827995
ENSGALG00000015017,ENSGALT00000103669,65815544,65827995
ENSGALG00000013768,ENSGALT00000022362,52409174,52528843
ENSGALG00000013768,ENSGALT00000076651,52409174,52528843
ENSGALG00000013768,ENSGALT00000100520,52409174,52528843
ENSGALG00000013768,ENSGALT00000092472,52409174,52528843
ENSGALG00000049125,ENSGALT00000103024,65727687,65727734
ENSGALG00000050313,ENSGALT00000106127,107716219,107734871
ENSGALG00000015001,ENSGALT00000024193,65714396,65810805
ENSGALG00000048370,ENSGALT00000098778,107635335,107659499
ENSGALG00000052819,ENSGALT00000106166,65390788,65392215
ENSGALG00000054596,ENSGALT00000090530,107623727,107646351
ENSGALG00000037726,ENSGALT00000047609,64899435,64901566
ENSGALG00000051082,ENSGALT00000091021,64898746,64898951
ENSGALG00000009360,ENSGALT00000015245,17779866,17799623
ENSGALG00000042816,ENSGALT00000047525,17738450,17778887
ENSGALG00000047129,ENSGALT00000095930,107604085,107612880
ENSGALG00000047129,ENSGALT00000100997,107604085,107612880
ENSGALG00000018322,ENSGALT00000029029,107587598,107587673
ENSGALG00000018321,ENSGALT00000029028,107582801,107582884
ENSGALG00000009331,ENSGALT00000083147,17716351,17728981
ENSGALG00000016678,ENSGALT00000026913,107567499,107569597
ENSGALG00000009330,ENSGALT00000015194,17705163,17711133
ENSGALG00000016677,ENSGALT00000101160,107554531,107561284
ENSGALG00000016677,ENSGALT00000026912,107554531,107561284
ENSGALG00000014991,ENSGALT00000024179,64830915,64853226
ENSGALG00000014991,ENSGALT00000053209,64830915,64853226
ENSGALG00000014991,ENSGALT00000053730,64830915,64853226
ENSGALG00000016477,ENSGALT00000063531,101354461,101391431
ENSGALG00000016477,ENSGALT00000036870,101354461,101391431
ENSGALG00000009322,ENSGALT00000015173,17672118,17701641
ENSGALG00000054582,ENSGALT00000098785,64614973,64618254
ENSGALG00000030269,ENSGALT00000066400,17663798,17672077
ENSGALG00000016676,ENSGALT00000099878,107541369,107553023
ENSGALG00000016676,ENSGALT00000026909,107541369,107553023
ENSGALG00000016675,ENSGALT00000026907,107527254,107530181
ENSGALG00000026594,ENSGALT00000106222,64588327,64784997
ENSGALG00000026594,ENSGALT00000045589,64588327,64784997
ENSGALG00000026594,ENSGALT00000104530,64588327,64784997
ENSGALG00000026594,ENSGALT00000102618,64588327,64784997
ENSGALG00000052577,ENSGALT00000104466,64546844,64551160
ENSGALG00000016674,ENSGALT00000026906,107503552,107521378
ENSGALG00000014979,ENSGALT00000024165,64064317,64109976
ENSGALG00000014965,ENSGALT00000024133,64024537,64031213
ENSGALG00000013765,ENSGALT00000022358,52392519,52401620
ENSGALG00000013765,ENSGALT00000097368,52392519,52401620
ENSGALG00000016476,ENSGALT00000046634,101353096,101354281
ENSGALG00000016673,ENSGALT00000026905,107485825,107498655
ENSGALG00000045634,ENSGALT00000083215,107478964,107484909
ENSGALG00000052020,ENSGALT00000096130,107476054,107478873
ENSGALG00000014964,ENSGALT00000024132,63927963,64048903
ENSGALG00000014964,ENSGALT00000061867,63927963,64048903
ENSGALG00000014963,ENSGALT00000024130,63884722,63905439
ENSGALG00000019843,ENSGALT00000036710,107470958,107472826
ENSGALG00000014962,ENSGALT00000024129,63868068,63871243
ENSGALG00000016475,ENSGALT00000026579,101331559,101347513
ENSGALG00000042193,ENSGALT00000078421,107467262,107468665
ENSGALG00000013756,ENSGALT00000022348,52378552,52388126
ENSGALG00000013754,ENSGALT00000022346,52353589,52378280
ENSGALG00000038162,ENSGALT00000067847,63853190,63861087
ENSGALG00000014955,ENSGALT00000057930,63835589,63839410
ENSGALG00000016670,ENSGALT00000026902,107461886,107464431
ENSGALG00000028539,ENSGALT00000044965,63834724,63863461
ENSGALG00000028539,ENSGALT00000098710,63834724,63863461
ENSGALG00000016669,ENSGALT00000031540,107453344,107455847
ENSGALG00000014953,ENSGALT00000087121,63823638,63834723
ENSGALG00000014953,ENSGALT00000031721,63823638,63834723
ENSGALG00000016668,ENSGALT00000026898,107446916,107449084
ENSGALG00000014950,ENSGALT00000024116,63813421,63820420
ENSGALG00000014950,ENSGALT00000106426,63813421,63820420
ENSGALG00000047285,ENSGALT00000031541,107443030,107444685
ENSGALG00000014940,ENSGALT00000024100,63799081,63805160
ENSGALG00000014940,ENSGALT00000098629,63799081,63805160
ENSGALG00000019844,ENSGALT00000036718,107437997,107440666
ENSGALG00000016473,ENSGALT00000026577,101012220,101014419
ENSGALG00000016473,ENSGALT00000101447,101012220,101014419
ENSGALG00000016473,ENSGALT00000094783,101012220,101014419
ENSGALG00000014937,ENSGALT00000024093,63782064,63799496
ENSGALG00000019941,ENSGALT00000031724,63775429,63778379
ENSGALG00000050009,ENSGALT00000090476,100974921,100976156
ENSGALG00000014925,ENSGALT00000024075,63761182,63771757
ENSGALG00000019845,ENSGALT00000036719,107433951,107437008
ENSGALG00000046008,ENSGALT00000089725,52320528,52334371
ENSGALG00000014918,ENSGALT00000024061,63709871,63742912
ENSGALG00000022815,ENSGALT00000099659,107430692,107459717
ENSGALG00000022815,ENSGALT00000097820,107430692,107459717
ENSGALG00000022815,ENSGALT00000036713,107430692,107459717
ENSGALG00000016667,ENSGALT00000026897,107427145,107429861
ENSGALG00000029011,ENSGALT00000106028,63360401,63592181
ENSGALG00000029011,ENSGALT00000043188,63360401,63592181
ENSGALG00000029011,ENSGALT00000050109,63360401,63592181
ENSGALG00000046840,ENSGALT00000097158,100663309,100664319
ENSGALG00000019846,ENSGALT00000031544,107406231,107408849
ENSGALG00000019847,ENSGALT00000031545,107402570,107403775
ENSGALG00000009158,ENSGALT00000102681,12391368,12550464
ENSGALG00000009158,ENSGALT00000105021,12391368,12550464
ENSGALG00000009158,ENSGALT00000106980,12391368,12550464
ENSGALG00000009158,ENSGALT00000098004,12391368,12550464
ENSGALG00000009158,ENSGALT00000102126,12391368,12550464
ENSGALG00000009158,ENSGALT00000039364,12391368,12550464
ENSGALG00000009158,ENSGALT00000106118,12391368,12550464
ENSGALG00000009158,ENSGALT00000093320,12391368,12550464
ENSGALG00000009158,ENSGALT00000101947,12391368,12550464
ENSGALG00000009158,ENSGALT00000014921,12391368,12550464
ENSGALG00000019848,ENSGALT00000031546,107393000,107397608
ENSGALG00000027000,ENSGALT00000043016,107381351,107381460
ENSGALG00000014899,ENSGALT00000024033,63296036,63310724
ENSGALG00000026791,ENSGALT00000044908,107374146,107374255
ENSGALG00000016471,ENSGALT00000026575,100541466,100547451
ENSGALG00000019873,ENSGALT00000031591,100529313,100534481
ENSGALG00000016470,ENSGALT00000026574,100258029,100259513
ENSGALG00000014900,ENSGALT00000024034,63284010,63293892
ENSGALG00000014902,ENSGALT00000105513,63246984,63274664
ENSGALG00000014902,ENSGALT00000024036,63246984,63274664
ENSGALG00000014907,ENSGALT00000024042,63189791,63235852
ENSGALG00000030016,ENSGALT00000086007,107370910,107378810
ENSGALG00000013747,ENSGALT00000022338,52304980,52312768
ENSGALG00000013747,ENSGALT00000101242,52304980,52312768
ENSGALG00000016665,ENSGALT00000026894,107359160,107370240
ENSGALG00000014913,ENSGALT00000037359,63103068,63175476
ENSGALG00000016664,ENSGALT00000092385,107354453,107358580
ENSGALG00000016664,ENSGALT00000101222,107354453,107358580
ENSGALG00000016664,ENSGALT00000026893,107354453,107358580
ENSGALG00000014917,ENSGALT00000024059,63086092,63091470
ENSGALG00000025425,ENSGALT00000042338,63019465,63019530
ENSGALG00000027583,ENSGALT00000044362,62988800,62988958
ENSGALG00000016662,ENSGALT00000031548,107328235,107354072
ENSGALG00000014892,ENSGALT00000024023,62906921,63044317
ENSGALG00000014892,ENSGALT00000062957,62906921,63044317
ENSGALG00000014892,ENSGALT00000068614,62906921,63044317
ENSGALG00000014892,ENSGALT00000053346,62906921,63044317
ENSGALG00000016661,ENSGALT00000108076,107236167,107271386
ENSGALG00000016661,ENSGALT00000026890,107236167,107271386
ENSGALG00000014887,ENSGALT00000073491,62844061,62855425
ENSGALG00000048387,ENSGALT00000106407,107219436,107222398
ENSGALG00000016653,ENSGALT00000026881,107212392,107212649
ENSGALG00000014883,ENSGALT00000024014,62823583,62869644
ENSGALG00000016465,ENSGALT00000026566,100212447,100223336
ENSGALG00000016651,ENSGALT00000026878,107177930,107186837
ENSGALG00000014881,ENSGALT00000062531,62755347,62817307
ENSGALG00000014881,ENSGALT00000102791,62755347,62817307
ENSGALG00000014881,ENSGALT00000046917,62755347,62817307
ENSGALG00000014881,ENSGALT00000024010,62755347,62817307
ENSGALG00000016649,ENSGALT00000026875,107134940,107158285
ENSGALG00000013742,ENSGALT00000022333,52201415,52238151
ENSGALG00000014878,ENSGALT00000024007,62548908,62691253
ENSGALG00000014878,ENSGALT00000055825,62548908,62691253
ENSGALG00000051670,ENSGALT00000099560,62253233,62253265
ENSGALG00000032852,ENSGALT00000043256,107124474,107124973
ENSGALG00000014876,ENSGALT00000024000,61886381,61968901
ENSGALG00000014876,ENSGALT00000050350,61886381,61968901
ENSGALG00000041248,ENSGALT00000031553,107121338,107121833
ENSGALG00000016469,ENSGALT00000026573,100204489,100205795
ENSGALG00000036604,ENSGALT00000067501,107117279,107117937
ENSGALG00000014873,ENSGALT00000093884,61829237,61838470
ENSGALG00000014873,ENSGALT00000023996,61829237,61838470
ENSGALG00000043081,ENSGALT00000046598,17629538,17657173
ENSGALG00000043081,ENSGALT00000104120,17629538,17657173
ENSGALG00000043081,ENSGALT00000100645,17629538,17657173
ENSGALG00000043081,ENSGALT00000069042,17629538,17657173
ENSGALG00000043081,ENSGALT00000085612,17629538,17657173
ENSGALG00000008734,ENSGALT00000105543,12111551,12286838
ENSGALG00000008734,ENSGALT00000014214,12111551,12286838
ENSGALG00000008734,ENSGALT00000058112,12111551,12286838
ENSGALG00000016468,ENSGALT00000026572,100169561,100187161
ENSGALG00000032737,ENSGALT00000045611,107113853,107114863
ENSGALG00000049008,ENSGALT00000108354,107111503,107111964
ENSGALG00000054235,ENSGALT00000098237,107052719,107090156
ENSGALG00000008735,ENSGALT00000039401,12088678,12107322
ENSGALG00000016646,ENSGALT00000026872,106942888,106966214
ENSGALG00000016646,ENSGALT00000096185,106942888,106966214
ENSGALG00000009308,ENSGALT00000015148,17558062,17599394
ENSGALG00000041139,ENSGALT00000065814,106825944,106887182
ENSGALG00000013741,ENSGALT00000102724,52171021,52200623
ENSGALG00000013741,ENSGALT00000022331,52171021,52200623
ENSGALG00000041296,ENSGALT00000051352,106816449,106818809
ENSGALG00000052499,ENSGALT00000105808,106746846,106753823
ENSGALG00000016642,ENSGALT00000026867,106689077,106707066
ENSGALG00000054663,ENSGALT00000046943,106523478,106523554
ENSGALG00000009305,ENSGALT00000015144,17507071,17520890
ENSGALG00000038420,ENSGALT00000103348,61386544,61409041
ENSGALG00000038420,ENSGALT00000051722,61386544,61409041
