Gene stable ID,Transcript stable ID,Exon stable ID
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00000273120
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00000273112
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00000273105
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00000273096
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00000273091
ENSMUSG00000026587,ENSMUST00000193042,ENSMUSE00001336757
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000453907
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000398259
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273216
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000385063
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273206
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000510474
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273186
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273175
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273165
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000160785
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000160782
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000160781
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273137
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000536927
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000359007
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273120
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273112
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273105
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273096
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000273091
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00001034365
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00001340675
ENSMUSG00000026587,ENSMUST00000046110,ENSMUSE00000413551
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000453907
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000398259
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273216
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000385063
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273206
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000509301
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000510474
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273186
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273175
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273165
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000160785
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000160782
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000160781
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000273137
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000453918
ENSMUSG00000026587,ENSMUST00000170718,ENSMUSE00000909156
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000453907
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000398259
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000273216
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000385063
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000273206
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000510474
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000273186
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000273175
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000273165
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000160785
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000160782
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00000160781
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00001340675
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00001339234
ENSMUSG00000026587,ENSMUST00000194369,ENSMUSE00001338228
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000453907
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000398259
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273216
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000385063
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273206
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000510474
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273186
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273175
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273165
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000160785
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000160782
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000160781
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273137
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000536927
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000359007
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273120
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273112
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273105
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00000273096
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00001340675
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00001344078
ENSMUSG00000026587,ENSMUST00000195311,ENSMUSE00001343190
ENSMUSG00000026587,ENSMUST00000192619,ENSMUSE00001338478
ENSMUSG00000026587,ENSMUST00000192619,ENSMUSE00001344270
ENSMUSG00000026587,ENSMUST00000192619,ENSMUSE00001341690
ENSMUSG00000026587,ENSMUST00000192619,ENSMUSE00001339054
ENSMUSG00000026587,ENSMUST00000193599,ENSMUSE00000273186
ENSMUSG00000026587,ENSMUST00000193599,ENSMUSE00000273175
ENSMUSG00000026587,ENSMUST00000193599,ENSMUSE00000273165
ENSMUSG00000026587,ENSMUST00000193599,ENSMUSE00001339398
ENSMUSG00000026587,ENSMUST00000193599,ENSMUSE00001336643
ENSMUSG00000026587,ENSMUST00000194041,ENSMUSE00001342968
ENSMUSG00000026587,ENSMUST00000194041,ENSMUSE00001343432
ENSMUSG00000026587,ENSMUST00000194041,ENSMUSE00001345170
ENSMUSG00000026587,ENSMUST00000194041,ENSMUSE00001340446
ENSMUSG00000026587,ENSMUST00000194217,ENSMUSE00001338403
ENSMUSG00000026587,ENSMUST00000194217,ENSMUSE00001336308
ENSMUSG00000026587,ENSMUST00000194217,ENSMUSE00001343148
ENSMUSG00000026587,ENSMUST00000194217,ENSMUSE00001343867
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00000273120
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00000273112
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00000273105
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00000273096
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00001467244
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00001344040
ENSMUSG00000026587,ENSMUST00000192821,ENSMUSE00001338232
ENSMUSG00000026587,ENSMUST00000194658,ENSMUSE00001342534
ENSMUSG00000026587,ENSMUST00000194658,ENSMUSE00001340249
ENSMUSG00000026587,ENSMUST00000194658,ENSMUSE00001473311
ENSMUSG00000103762,ENSMUST00000193534,ENSMUSE00001337746
ENSMUSG00000103971,ENSMUST00000192868,ENSMUSE00001336533
ENSMUSG00000103971,ENSMUST00000192868,ENSMUSE00001341368
ENSMUSG00000103971,ENSMUST00000192868,ENSMUSE00001338664
ENSMUSG00000103971,ENSMUST00000192868,ENSMUSE00001339524
ENSMUSG00000070103,ENSMUST00000093595,ENSMUSE00000582599
ENSMUSG00000102508,ENSMUST00000191771,ENSMUSE00001344346
ENSMUSG00000102618,ENSMUST00000195288,ENSMUSE00001339410
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000686200
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000317015
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000534290
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000317000
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000316989
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000316979
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000534287
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000591065
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000591064
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000161181
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000161186
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000161183
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000161180
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000161179
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000316907
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000316900
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000316894
ENSMUSG00000026620,ENSMUST00000027929,ENSMUSE00000658553
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00000316989
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00000316979
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00000534287
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001340518
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001341580
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001343238
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001339866
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001338507
ENSMUSG00000026620,ENSMUST00000192657,ENSMUSE00001343998
ENSMUSG00000102784,ENSMUST00000192968,ENSMUSE00001345161
ENSMUSG00000102784,ENSMUST00000192968,ENSMUSE00001336500
ENSMUSG00000102784,ENSMUST00000192968,ENSMUSE00001339840
ENSMUSG00000103942,ENSMUST00000195441,ENSMUSE00001340244
ENSMUSG00000103942,ENSMUST00000195441,ENSMUSE00001341975
ENSMUSG00000103478,ENSMUST00000194719,ENSMUSE00001343895
ENSMUSG00000103478,ENSMUST00000194719,ENSMUSE00001344152
ENSMUSG00000104461,ENSMUST00000195649,ENSMUSE00001344735
ENSMUSG00000104461,ENSMUST00000195649,ENSMUSE00001338636
ENSMUSG00000104461,ENSMUST00000195649,ENSMUSE00001345969
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00000836051
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001310609
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001220650
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001275400
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00000789897
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001309695
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001212749
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001256276
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00001297341
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00000820415
ENSMUSG00000026155,ENSMUST00000149737,ENSMUSE00000722888
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00000351902
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001267384
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001292455
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001272520
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001234322
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001274674
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001290352
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001227462
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00001227160
ENSMUSG00000026155,ENSMUST00000027339,ENSMUSE00000397434
ENSMUSG00000026155,ENSMUST00000136506,ENSMUSE00000824133
ENSMUSG00000026155,ENSMUST00000136506,ENSMUSE00000751200
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001310609
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001272520
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001234322
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001274674
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001290352
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001227462
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001227160
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00000787145
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00001251603
ENSMUSG00000026155,ENSMUST00000129254,ENSMUSE00000735854
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00001309695
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00001212749
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00001256276
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00000818433
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00001233180
ENSMUSG00000026155,ENSMUST00000148710,ENSMUSE00000792668
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001310609
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001220650
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001275400
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001309695
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001212749
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001256276
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00001233180
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00000779235
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00000765297
ENSMUSG00000026155,ENSMUST00000141330,ENSMUSE00000737536
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00001220650
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00001275400
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00001309695
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00001212749
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00001233180
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00000801066
ENSMUSG00000026155,ENSMUST00000133398,ENSMUSE00000722744
ENSMUSG00000026154,ENSMUST00000027338,ENSMUSE00001290400
ENSMUSG00000026154,ENSMUST00000027338,ENSMUSE00000156373
ENSMUSG00000026154,ENSMUST00000027338,ENSMUSE00000390239
ENSMUSG00000026154,ENSMUST00000155767,ENSMUSE00001233074
ENSMUSG00000026154,ENSMUST00000155767,ENSMUSE00000771678
ENSMUSG00000102495,ENSMUST00000195143,ENSMUSE00001339614
ENSMUSG00000102495,ENSMUST00000192339,ENSMUSE00001341802
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000865986
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000413265
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000394451
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272845
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272841
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272833
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272825
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162266
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00001231392
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00001211472
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00001260741
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00001307955
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000862403
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272790
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000272889
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162271
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162259
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162264
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162274
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162268
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000162263
ENSMUSG00000073530,ENSMUST00000159861,ENSMUSE00000864040
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00000272790
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00000272889
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00000162271
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00001030565
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00000856400
ENSMUSG00000073530,ENSMUST00000161589,ENSMUSE00001472480
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00000861307
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00001274800
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00001231357
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00001312503
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00001240730
ENSMUSG00000073530,ENSMUST00000159860,ENSMUSE00000853256
ENSMUSG00000073530,ENSMUST00000160206,ENSMUSE00001231357
ENSMUSG00000073530,ENSMUST00000160206,ENSMUSE00001312503
ENSMUSG00000073530,ENSMUST00000160206,ENSMUSE00001471564
ENSMUSG00000073530,ENSMUST00000160206,ENSMUSE00000848205
ENSMUSG00000073530,ENSMUST00000177789,ENSMUSE00000978486
ENSMUSG00000073530,ENSMUST00000177789,ENSMUSE00001023450
ENSMUSG00000073530,ENSMUST00000159892,ENSMUSE00000856930
ENSMUSG00000073530,ENSMUST00000159892,ENSMUSE00001224739
ENSMUSG00000073530,ENSMUST00000159892,ENSMUSE00000851062
ENSMUSG00000047661,ENSMUST00000062159,ENSMUSE00000403654
ENSMUSG00000047661,ENSMUST00000062159,ENSMUSE00001257348
ENSMUSG00000047661,ENSMUST00000062159,ENSMUSE00000336947
ENSMUSG00000047661,ENSMUST00000162474,ENSMUSE00001257348
ENSMUSG00000047661,ENSMUST00000162474,ENSMUSE00000868185
ENSMUSG00000047661,ENSMUST00000162474,ENSMUSE00000860158
ENSMUSG00000104014,ENSMUST00000195279,ENSMUSE00001338029
ENSMUSG00000104014,ENSMUST00000195279,ENSMUSE00001339071
ENSMUSG00000104014,ENSMUST00000195279,ENSMUSE00001337028
ENSMUSG00000104014,ENSMUST00000195279,ENSMUSE00001341444
ENSMUSG00000104014,ENSMUST00000195279,ENSMUSE00001341196
ENSMUSG00000061992,ENSMUST00000077309,ENSMUSE00000465155
ENSMUSG00000104169,ENSMUST00000193824,ENSMUSE00001341276
ENSMUSG00000104169,ENSMUST00000193824,ENSMUSE00001345573
ENSMUSG00000104169,ENSMUST00000193824,ENSMUSE00001342874
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00000903496
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00001248791
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00001245504
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000172287,ENSMUSE00000890041
ENSMUSG00000038305,ENSMUST00000168905,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000168905,ENSMUSE00000882330
ENSMUSG00000038305,ENSMUST00000168905,ENSMUSE00001287824
ENSMUSG00000038305,ENSMUST00000168905,ENSMUSE00001231514
ENSMUSG00000038305,ENSMUST00000168905,ENSMUSE00000889980
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001248791
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001245504
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00000877620
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00001121168
ENSMUSG00000038305,ENSMUST00000172068,ENSMUSE00000914291
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001121168
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00000874180
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001279554
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001266773
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001282792
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001203309
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00001155429
ENSMUSG00000038305,ENSMUST00000163239,ENSMUSE00000877804
ENSMUSG00000038305,ENSMUST00000163922,ENSMUSE00000907695
ENSMUSG00000038305,ENSMUST00000163922,ENSMUSE00000916681
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00001248791
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00001245504
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00000904871
ENSMUSG00000038305,ENSMUST00000167971,ENSMUSE00000877369
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001121168
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001203309
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001155429
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00000881162
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00001232734
ENSMUSG00000038305,ENSMUST00000170139,ENSMUSE00000908416
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001248791
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001245504
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000171699,ENSMUSE00000886691
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001203309
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001155429
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00001232734
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00000908416
ENSMUSG00000038305,ENSMUST00000164302,ENSMUSE00000889042
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001248791
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001245504
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001121168
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001203309
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00001155429
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00000909163
ENSMUSG00000038305,ENSMUST00000167085,ENSMUSE00000629926
ENSMUSG00000038305,ENSMUST00000168016,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000168016,ENSMUSE00001287824
ENSMUSG00000038305,ENSMUST00000168016,ENSMUSE00000907206
ENSMUSG00000038305,ENSMUST00000168016,ENSMUSE00000879660
ENSMUSG00000038305,ENSMUST00000165235,ENSMUSE00000699223
ENSMUSG00000038305,ENSMUST00000165235,ENSMUSE00000910109
ENSMUSG00000038305,ENSMUST00000165235,ENSMUSE00000875167
ENSMUSG00000038305,ENSMUST00000168895,ENSMUSE00000699224
ENSMUSG00000038305,ENSMUST00000168895,ENSMUSE00000900522
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001235172
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001262058
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001224613
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001121168
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001187630
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001212575
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001373747
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001203309
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001155429
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00001232734
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00000908416
ENSMUSG00000038305,ENSMUST00000169772,ENSMUSE00000913668
ENSMUSG00000038305,ENSMUST00000164353,ENSMUSE00000888976
ENSMUSG00000038305,ENSMUST00000164353,ENSMUSE00001242233
ENSMUSG00000038305,ENSMUST00000164353,ENSMUSE00001300691
ENSMUSG00000091283,ENSMUST00000172128,ENSMUSE00000892219
